,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall
354,6.3707213,9.181472,14.656211,12.204003,4.4739428,1.520743,0.14794073,0.9589896
355,7.4664774,10.47635,16.512037,13.645805,4.3854976,1.2641646,0.040680587,0.9327535
356,7.1959324,10.404131,17.01206,13.743143,3.965253,1.07931,0.051407523,0.90321606
357,6.7993875,9.955812,16.818453,13.446675,3.6495166,1.0988731,0.088702,0.85864997
358,8.752509,12.274758,20.314445,16.122679,2.89206,1.0798068,0.07234115,0.6950826
359,10.053398,14.336105,24.115366,18.595217,2.804424,1.1135743,0.065735295,0.6617973
360,11.650253,16.180252,26.281763,20.439983,2.7427251,1.1329517,0.06276304,0.6339914
361,11.594141,16.242067,26.158787,20.355686,2.781144,1.1239009,0.06905388,0.6507913
362,10.250196,15.526629,25.781403,19.346796,2.88109,1.0358906,0.06584794,0.6831388
363,8.716611,15.004641,25.827015,18.256346,2.5558789,0.8912087,0.060929164,0.6250721
364,8.673391,15.727489,26.820362,18.48063,1.8722749,0.58734524,0.07465237,0.4709176
365,9.990106,17.061935,28.09564,19.793547,1.2098976,0.37293503,0.07557791,0.34108528
366,10.295389,17.104813,28.15605,19.955,0.9530026,0.28280473,0.0936738,0.30919194
367,10.353637,16.945562,27.974632,19.905754,0.8718537,0.27942523,0.09268209,0.30605665
368,9.931352,16.602406,27.664438,19.449774,0.8311699,0.3186018,0.12063285,0.3082133
369,9.84907,16.472319,27.470222,19.34779,0.89284253,0.3569466,0.120828785,0.3621782
370,9.955773,16.720469,27.644808,19.578777,0.86917454,0.31303027,0.11325779,0.36456046
371,9.839799,16.839869,27.708874,19.594463,0.8566177,0.33260185,0.115799144,0.35474476
372,9.680923,16.597994,27.519703,19.401852,1.3651339,0.49098843,0.13706787,0.4602302
373,8.4588175,15.442156,26.431702,18.095871,1.5620029,0.45761776,0.15861183,0.5181527
374,9.649179,17.054617,28.207933,19.449492,0.6841762,0.19690731,0.16718999,0.26418927
375,9.341305,16.831682,28.04203,19.202478,0.7441539,0.19700211,0.1785344,0.30339834
376,8.990331,16.521408,27.758528,18.903969,0.8094593,0.21641123,0.18846947,0.323093
377,9.82499,17.279535,28.543158,19.738787,0.82515544,0.23296058,0.20740655,0.34421754
378,10.384718,18.236885,29.56981,20.496733,0.7569738,0.20772485,0.23865284,0.3252531
379,10.124475,18.121597,29.494274,20.317602,0.7188664,0.21774676,0.30536973,0.3909415
380,11.394035,19.390232,30.894173,21.695843,0.4839725,0.1752487,0.31262085,0.35211086
381,13.994594,22.297905,33.908512,24.520248,0.30482396,0.1048941,0.28587946,0.2555479
