,t_winter,t_spring,t_summer,t_fall,p_winter,p_spring,p_summer,p_fall
1311,10.689784,17.77671,27.45371,20.36422,1.7120662,1.0225859,0.036536448,0.44107234
1312,10.781753,17.605963,27.859922,20.541002,1.8143809,1.0740464,0.036168844,0.5571098
1313,9.818821,16.402084,27.018398,19.511717,3.149268,1.5560141,0.056925036,0.99095094
1314,10.121757,16.422438,27.452744,19.789268,3.6679027,1.7539871,0.06501667,1.2890863
1315,9.990074,15.99999,27.37457,19.527912,3.8578925,1.9418118,0.08261533,1.3573349
1316,9.081606,14.898342,26.370281,18.50659,4.316495,2.1495495,0.11929126,1.4101906
1317,8.266205,13.831326,25.391224,17.632835,5.001931,2.4726052,0.14326715,1.5338621
1318,6.8251038,12.248377,24.060835,16.310144,5.3224397,2.6300178,0.16429831,1.6245357
1319,6.807935,12.182195,24.339813,16.480356,5.382798,2.6563375,0.15782231,1.6815698
1320,4.389767,10.304312,21.660791,14.1495,5.563596,2.6898742,0.19222304,1.7300906
1321,1.8448995,7.882763,19.278133,11.654278,6.006269,2.8359914,0.38989508,2.1251771
1322,-0.6124019,5.882814,17.448479,9.434855,6.045575,2.7751179,0.56760937,2.3296204
1323,-2.8093858,4.2907276,15.852975,7.507077,5.274579,2.3892763,0.6702008,2.1787968
1324,-5.194118,2.2759724,14.041792,5.3674774,4.4821815,2.0085478,0.86016864,1.9353037
1325,-3.833784,3.79555,15.731677,6.9317102,3.1483443,1.4064212,0.6081443,1.3428375
1326,1.7428166,9.338895,21.276928,12.464511,1.4303244,0.6050645,0.311949,0.5751847
1327,1.1959172,8.677106,20.577446,11.725443,2.0352266,0.8348983,0.4203744,0.79014796
1328,-0.37231517,7.0429177,19.008831,10.037378,2.1134026,0.8467992,0.5141936,0.8321777
1329,1.7158856,9.044428,21.13185,12.059077,0.96083236,0.54456633,0.3452391,0.4117195
1330,1.557053,9.147406,21.549232,11.9267435,0.87439495,0.5574583,0.33202127,0.41417733
1331,11.340672,15.722326,21.733269,18.348759,5.2007723,1.7504101,0.08902378,1.5093929
1332,11.0164795,15.438329,21.54139,18.082172,4.4184146,1.503824,0.08679666,1.2841147
1333,10.822288,15.160597,20.969042,17.764587,5.1951475,1.8217785,0.09705594,1.5990411
1334,10.875832,17.720417,27.467527,20.511292,2.0616026,1.1546516,0.052216448,0.54710263
1335,10.45937,16.97119,27.524918,20.182201,3.1832824,1.6319282,0.08243762,0.96236247
1336,9.25934,15.576495,26.41074,18.940844,4.446112,2.1063528,0.08654509,1.3136358
1337,9.771412,15.742104,26.904196,19.258188,4.199668,2.0496123,0.077243455,1.395812
1338,9.395314,15.271862,26.63932,18.843472,4.483191,2.2226412,0.12113991,1.4880446
1339,7.8555155,13.479941,25.019873,17.199097,5.3418903,2.5818062,0.1649386,1.6540416
1340,6.21495,11.603955,23.276798,15.529289,5.960227,2.8769083,0.20598434,1.7989262
1341,4.5186844,9.919899,21.824387,14.053981,6.0317807,2.8803043,0.22713517,1.8942566
1342,3.0536528,8.487282,20.46831,12.670273,6.2929,2.9713223,0.23342748,1.9902755
1343,1.2848872,6.98736,18.729267,10.997265,6.4310164,3.198976,0.35898617,2.3038976
1344,-1.2122116,4.8795733,16.47022,8.647424,6.3766875,3.017734,0.60634077,2.6751096
1345,-3.0664768,3.3740196,14.951179,6.9036493,5.940693,2.554079,0.8126583,2.599026
1346,-5.1276703,2.1463525,13.692368,5.221363,5.5560308,2.286459,0.90940046,2.3872206
1347,-5.901457,1.607805,13.316323,4.5852,4.527841,1.9442371,0.76393354,1.9531054
1348,-1.3461431,6.233091,18.072077,9.276736,2.747435,1.0815037,0.49731147,1.1507702
1349,1.6784704,9.133877,20.976934,12.188606,1.4220116,0.5419547,0.34366757,0.5864603
1350,1.9901838,9.347362,21.208223,12.338909,1.3996938,0.5451981,0.34024805,0.58614594
1351,0.9602638,8.397548,20.371477,11.297946,1.4877994,0.58461744,0.4122739,0.6000156
1352,-0.013522915,7.5532007,19.660734,10.353047,1.4523848,0.6905429,0.45085984,0.60824275
1353,10.499441,14.855318,21.183851,17.653276,5.25046,1.8677403,0.13297917,1.5799589
1354,10.751488,15.02098,21.37486,17.955381,4.9032984,1.6585095,0.09153542,1.3646821
1355,11.247534,15.689709,22.124773,18.476952,4.5549326,1.4580759,0.09264177,1.1797581
1356,10.676221,15.94642,22.687214,18.533073,3.4284065,1.3015641,0.05895041,0.9280655
1357,10.993878,17.315493,25.287888,19.80678,2.3256876,0.8856441,0.044997267,0.75795496
1358,10.716556,17.254942,25.326674,19.704266,2.334126,0.8801418,0.06395435,0.7269813
1359,11.0371065,17.828598,27.320843,20.48093,2.229854,1.231096,0.07353522,0.57165325
1360,11.375681,17.927689,28.26368,21.185701,2.4207659,1.3348393,0.0794373,0.70416033
1361,10.7304535,17.198347,27.814878,20.620504,3.4950624,1.7735432,0.095930085,1.0179887
1362,9.95096,16.12794,26.83518,19.54674,4.390831,2.100862,0.10465957,1.2315004
1363,9.402634,15.259098,26.26035,18.814144,4.748102,2.2720118,0.12446963,1.4655415
1364,8.510322,13.897998,25.268269,17.7155,5.5083623,2.590383,0.18365982,1.7896217
1365,7.6177254,12.723707,24.296268,16.742504,6.014896,2.8490086,0.22509752,1.9400783
1366,6.169062,11.172184,22.897137,15.338711,6.725119,3.2001681,0.24370301,2.115146
1367,4.9532332,10.165224,21.95527,14.288183,5.6519485,2.6931238,0.25927573,1.9329952
1368,1.6205366,6.9136667,18.72464,11.115724,5.9803667,2.8249354,0.38907242,2.2322528
1369,-1.3714263,4.084308,15.861576,8.228964,6.7373996,3.1284156,0.6195746,2.8248672
1370,-3.5591228,2.7593174,14.41901,6.3845696,6.836644,2.972854,0.86404353,3.1255662
1371,-4.9123855,1.8742925,13.5433445,5.2381096,6.925611,2.7982736,0.9056306,3.034405
1372,-6.026988,1.2846438,12.839426,4.242316,6.4720187,2.5211368,0.79400307,2.7817073
1373,-1.929628,5.6993713,17.179585,8.391622,2.806824,1.1209996,0.48560628,1.1573037
1374,-0.8283354,6.7526317,18.255379,9.445794,2.2625449,0.8876493,0.4767608,0.92819405
1375,-1.6326426,5.336625,17.076239,8.355567,1.6890217,0.7928285,0.51046675,0.73808527
1376,-0.23565008,6.7707524,18.5849,9.771173,1.4230175,0.6074925,0.4297582,0.61701524
1377,10.863482,15.355623,21.609713,17.887821,6.1697574,2.2091596,0.18942946,1.9153335
1378,10.838868,15.244511,21.580145,17.945648,5.465137,1.9552832,0.13968192,1.6703057
1379,11.117153,15.370632,21.791447,18.334873,4.553247,1.6313043,0.095561996,1.3906147
1380,9.884307,14.453651,21.307981,17.275833,5.330043,1.9215746,0.12725258,1.5871094
1381,10.379633,15.217149,22.38183,17.88611,4.782952,1.7049859,0.099202864,1.3313422
1382,9.9451685,15.2622,22.29493,17.9192,4.857908,1.6536425,0.084220394,1.1828663
1383,10.434704,16.61384,24.456024,19.208895,3.6528847,1.2901148,0.056630917,0.93534386
1384,11.247921,17.843449,27.685585,20.74161,2.5056832,1.3311464,0.07811586,0.71000487
1385,11.436428,17.887962,28.396095,21.239975,2.7366333,1.4231514,0.09151635,0.8736239
1386,10.386471,16.741707,27.398575,20.145971,3.6790738,1.8505008,0.08844518,1.1150078
1387,9.45438,15.576485,26.114988,18.7721,4.667485,2.312326,0.115147755,1.3407797
1388,8.2279215,14.138629,24.973236,17.595066,5.643234,2.7627368,0.16475728,1.705937
1389,7.8276286,13.087469,24.42928,17.018593,6.394961,3.077868,0.21944298,2.1228638
1390,5.5521355,10.304406,22.008762,14.532279,7.2114754,3.5363142,0.25898367,2.4401474
1391,4.1481414,9.087678,20.685276,13.273766,6.5968447,3.2842627,0.32422024,2.3469737
1392,3.179881,8.160915,19.803957,12.447821,5.990896,3.0123293,0.35517251,2.148348
1393,2.6372204,7.713086,19.414305,12.007542,5.54796,2.637318,0.45616472,2.2395487
1394,0.3274266,5.520724,17.24825,9.774996,6.0686693,2.848267,0.5354349,2.5446253
1395,-3.0237339,3.4013944,15.140764,6.846783,6.3806577,2.6837354,0.7786498,2.8493912
1396,-5.1259274,1.9024655,13.585211,4.9101696,4.9582486,1.914307,0.6707256,2.2407875
1397,-2.588772,4.970402,16.627384,7.6635356,4.1646104,1.5314472,0.61225843,1.8700228
1398,-2.0551667,5.6465373,17.166815,8.234943,2.1291182,0.8191047,0.43343624,0.85850924
1399,-1.0087278,6.6674047,18.178846,9.273553,2.04534,0.80906785,0.48594713,0.8314947
1400,-1.9861225,5.285674,16.999111,8.107029,2.1317797,0.9407105,0.5686258,0.90949583
1401,10.632713,14.189575,19.629894,16.702822,8.044106,2.9438653,0.24775949,2.4774747
1402,10.205605,14.634687,20.763851,17.02177,7.152521,2.6084392,0.20084947,2.2763877
1403,9.800111,14.687628,22.074757,17.393784,6.6492467,2.4111998,0.17874673,2.0111797
1404,10.223335,15.274784,23.189922,18.013226,5.929794,2.0463855,0.103138916,1.6799006
1405,10.230326,15.415948,23.5941,18.316525,5.2763114,1.8777702,0.104504,1.4055274
1406,9.201882,15.114981,24.035543,17.993828,5.1640415,1.6934896,0.11204868,1.1788698
1407,9.03594,15.649844,24.902288,18.263996,4.6255407,1.501401,0.065361634,1.1035435
1408,11.223823,17.960142,27.289696,20.696266,2.6471329,1.2753344,0.065347396,0.7663586
1409,11.665702,17.987839,28.372423,21.222591,2.7697604,1.4418947,0.06887641,0.7456497
1410,11.206045,17.456102,28.09198,20.811115,3.1472282,1.5900581,0.06387477,0.87407076
1411,10.095622,16.224667,26.989737,19.614172,4.131591,2.0389857,0.081434935,1.1657345
1412,8.509899,14.575895,25.353628,17.96623,5.168091,2.5831664,0.14890087,1.5960352
1413,7.9189763,13.791857,24.817886,17.438454,5.9195576,2.959686,0.1927384,1.834242
1414,6.631236,12.391172,23.502161,16.12955,6.6384454,3.2438998,0.25349167,2.2206905
1415,6.1349444,11.297772,22.64952,15.425653,6.5979476,3.3248782,0.32781523,2.3171303
1416,4.18122,9.087805,20.539349,13.439888,6.096657,3.2315383,0.45725134,2.2612796
1417,2.198862,7.0467057,18.576942,11.445191,5.7121253,3.1838646,0.4482462,2.2654355
1418,1.3818043,6.312239,18.086401,10.667859,5.8387804,3.2339637,0.49256408,2.3598611
1419,0.12207969,5.558105,17.514061,9.552628,6.4942064,3.3644483,0.54343885,2.5676372
1420,-2.1339784,4.3576717,16.392319,7.656829,6.38814,2.8559468,0.68958205,2.7619634
1421,-3.5423698,3.5762384,15.521679,6.355731,4.2922797,1.6961492,0.65173155,1.9699837
1422,-1.2925894,6.2069936,18.05244,8.744454,3.1360462,1.134111,0.5628257,1.3746047
1423,-5.397538,2.1720364,13.924411,4.732666,3.7668033,1.427792,0.61466414,1.5659324
1424,10.869993,12.793438,16.983147,15.499187,8.167729,2.9760082,0.31402642,2.473236
1425,9.871609,11.986176,16.37989,14.686388,11.575345,4.157027,0.36959085,3.1754014
1426,10.082858,13.880512,19.698235,16.403154,8.745319,3.2041574,0.27500588,2.5993457
1427,10.569939,15.45085,22.070314,17.826588,7.0375805,2.576174,0.17044596,2.2407053
1428,11.360987,16.357786,23.159492,18.756119,5.913687,2.1271958,0.18572399,1.8314829
1429,10.278801,15.145256,22.16907,17.715118,6.721387,2.3767586,0.18630776,1.9625608
